Source Target Confidence
113 5458 0.167000
114 1920 0.200000
115 832 0.155000
115 2943 0.164000
116 1516 0.200000
116 5668 0.176000
117 2452 0.200000
117 5636 0.200000
117 5878 0.200000
118 2410 0.443000
118 2780 0.443000
118 3374 0.611000
118 3578 0.443000
119 3374 0.575000
119 4730 0.170000
119 5128 0.170000
120 5506 0.200000
121 2410 0.440000
121 2780 0.440000
121 3578 0.440000
122 5153 0.167000
123 3374 0.575000
124 1443 0.158000
124 4600 0.200000
124 5355 0.200000
124 5654 0.164000
125 3325 0.557000
126 1263 0.200000
126 4402 0.200000
126 4666 0.200000
127 2410 0.446000
127 2780 0.446000
127 3578 0.446000
128 745 0.200000
128 2375 0.170000
129 1028 0.200000
129 2981 0.200000
130 1972 0.170000
130 2077 0.200000
130 3351 0.164000
130 4889 0.200000
131 2410 0.443000
131 2780 0.443000
131 3578 0.443000
132 3374 0.500000
133 2410 0.467000
133 2780 0.467000
133 3325 0.545000
133 3578 0.467000
134 2410 0.449000
134 2780 0.449000
134 3578 0.449000
135 228 0.164000
135 725 0.173000
135 864 0.170000
135 2599 0.158000
135 3374 0.638000
135 4554 0.164000
136 2731 0.170000
136 4156 0.176000
136 4564 0.167000
137 2738 0.200000
137 3374 0.629000
138 3374 0.575000
139 912 0.200000
139 1897 0.200000
139 2151 0.167000
139 2171 0.200000
139 2224 0.200000
139 2347 0.200000
139 2527 0.170000
139 2855 0.200000
139 2968 0.200000
139 5186 0.200000
140 385 0.185000
140 3374 0.575000
140 5479 0.560000
141 3374 0.611000
142 3374 0.500000
143 3374 0.629000
144 3325 0.614000
145 1751 0.167000
145 4435 0.200000
145 4601 0.164000
145 5209 0.200000
145 5878 0.170000
146 3251 0.200000
146 3374 0.629000
147 1411 0.167000
148 162 0.177500
148 163 0.177500
148 849 0.491000
148 1057 0.491000
148 1329 0.491000
148 1599 0.177500
148 3422 0.200000
148 4707 0.491000
148 5001 0.491000
148 5002 0.491000
148 5003 0.491000
148 5806 0.491000
149 2706 0.200000
149 4039 0.200000
150 2410 0.497000
150 2780 0.497000
150 3578 0.497000
151 5301 0.200000
152 513 0.170000
153 986 0.200000
153 1647 0.200000
153 2221 0.200000
153 2384 0.200000
153 4388 0.200000
153 5530 0.200000
154 2781 0.200000
154 3374 0.500000
154 3785 0.170000
154 5060 0.200000
154 5904 0.200000
154 6229 0.200000
155 3889 0.200000
156 2410 0.443000
156 2780 0.443000
156 3578 0.443000
157 5889 0.167000
158 3325 0.446000
159 166 0.503000
159 480 0.503000
159 1176 0.503000
159 1273 0.503000
159 1279 0.503000
159 1281 0.503000
159 1282 0.503000
159 1286 0.503000
159 1287 0.503000
159 1288 0.503000
159 1350 0.503000
159 2732 0.503000
159 3606 0.503000
159 3714 0.503000
159 3865 0.503000
159 3866 0.503000
159 4319 0.503000
159 4518 0.503000
159 4974 0.503000
159 4977 0.503000
160 269 0.177500
160 363 0.177500
160 453 0.177500
160 467 0.177500
160 469 0.177500
160 471 0.177500
160 486 0.177500
160 527 0.177500
160 557 0.177500
160 715 0.273125
160 720 0.177500
160 722 0.177500
160 892 0.560000
160 895 0.560000
160 963 0.177500
160 1237 0.430500
160 1599 0.560000
160 1709 0.177500
160 1780 0.177500
160 1836 0.177500
160 1924 0.177500
160 2625 0.177500
160 2693 0.560000
160 2705 0.304000
160 2983 0.177500
160 3003 0.177500
160 3026 0.560000
160 3035 0.560000
160 3076 0.177500
160 3277 0.177500
160 3302 0.560000
160 3374 0.629000
160 3773 0.343344
160 3958 0.398258
160 4135 0.304000
160 4222 0.177500
160 4327 0.177500
160 4708 0.177500
160 4865 0.177500
160 5055 0.560000
160 5179 0.177500
160 5233 0.177500
160 5297 0.177500
160 5584 0.177500
160 5638 0.273125
160 5803 0.430500
160 5958 0.177500
160 5959 0.177500
160 6059 0.177500
161 241 0.200000
162 163 0.177500
162 1599 0.832500
162 3374 0.575000
163 1599 0.177500
163 2928 0.200000
164 2592 0.200000
164 3374 0.575000
165 3374 0.500000
166 172 0.509000
166 173 0.503000
166 207 0.506000
166 254 0.506000
166 354 0.524000
166 383 0.503000
166 399 0.503000
166 404 0.509000
166 427 0.506000
166 441 0.548000
166 652 0.509000
166 654 0.524000
166 661 0.503000
166 669 0.569000
166 671 0.506000
166 679 0.530000
166 681 0.440000
166 692 0.506000
166 694 0.503000
166 708 0.506000
166 778 0.506000
166 847 0.503000
166 915 0.509000
166 923 0.515000
166 1027 0.515000
166 1031 0.503000
166 1047 0.503000
166 1050 0.587000
166 1052 0.524000
166 1080 0.506000
166 1095 0.521000
166 1136 0.506000
166 1150 0.512000
166 1169 0.572000
166 1181 0.569000
166 1196 0.506000
166 1206 0.512000
166 1220 0.506000
166 1237 0.506000
166 1249 0.509000
166 1250 0.506000
166 1278 0.566000
166 1314 0.557000
166 1344 0.515000
166 1442 0.506000
166 1585 0.506000
166 1603 0.518000
166 1609 0.512000
166 1693 0.506000
166 1728 0.506000
166 1881 0.530000
166 1916 0.506000
166 1931 0.518000
166 1946 0.473000
166 1984 0.440000
166 1987 0.578000
166 2011 0.509000
166 2028 0.506000
166 2058 0.503000
166 2086 0.503000
166 2093 0.503000
166 2141 0.521000
166 2212 0.515000
166 2302 0.521000
166 2329 0.503000
166 2350 0.503000
166 2351 0.503000
166 2467 0.524000
166 2522 0.524000
166 2528 0.524000
166 2532 0.446000
166 2562 0.506000
166 2583 0.551000
166 2591 0.512000
166 2601 0.503000
166 2635 0.512000
166 2661 0.521000
166 2826 0.506000
166 2849 0.506000
166 2899 0.554000
166 2933 0.515000
166 2998 0.509000
166 3028 0.449000
166 3066 0.548000
166 3135 0.509000
166 3191 0.506000
166 3417 0.503000
166 3481 0.440000
166 3483 0.440000
166 3509 0.512000
166 3585 0.503000
166 3617 0.506000
166 3683 0.503000
166 3858 0.554000
166 3859 0.443000
166 3860 0.440000
166 3872 0.587000
166 3899 0.509000
166 3905 0.581000
166 4004 0.443000
166 4022 0.506000
166 4035 0.503000
166 4159 0.506000
166 4174 0.440000
166 4175 0.443000
166 4216 0.521000
166 4229 0.440000
166 4356 0.503000
166 4434 0.503000
166 4442 0.509000
166 4493 0.440000
166 4494 0.443000
166 4649 0.533000
166 4655 0.509000
166 4658 0.518000
166 4664 0.503000
166 4735 0.509000
166 4744 0.440000
166 4756 0.503000
166 4774 0.512000
166 4779 0.506000
166 4830 0.506000
166 4852 0.503000
166 4870 0.515000
166 4875 0.506000
166 4955 0.506000
166 5033 0.530000
166 5058 0.506000
166 5118 0.587000
166 5124 0.503000
166 5138 0.503000
166 5146 0.503000
166 5147 0.515000
166 5189 0.506000
166 5203 0.506000
166 5218 0.446000
166 5312 0.506000
166 5328 0.503000
166 5368 0.506000
166 5383 0.512000
166 5432 0.530000
166 5448 0.506000
166 5480 0.527000
166 5487 0.509000
166 5511 0.509000
166 5594 0.506000
166 5651 0.512000
166 5689 0.509000
166 5708 0.509000
166 5726 0.527000
166 5817 0.515000
166 5857 0.509000
166 5880 0.506000
166 5889 0.557000
166 5946 0.539000
166 6042 0.443000
166 6193 0.506000
166 6261 0.515000
166 6362 0.521000
167 801 0.176000
167 1442 0.173000
167 1467 0.167000
167 2090 0.200000
167 3292 0.182000
167 5494 0.170000
168 227 0.200000
168 5478 0.167000
169 3374 0.611000
170 3374 0.611000
171 2663 0.188000
171 3671 0.170000
171 5254 0.176000
172 480 0.509000
172 1176 0.509000
172 1273 0.509000
172 1279 0.509000
172 1281 0.509000
172 1282 0.509000
172 1286 0.509000
172 1287 0.509000
172 1288 0.509000
172 1350 0.509000
172 2732 0.509000
172 3606 0.509000
172 3714 0.509000
172 3865 0.509000
172 3866 0.509000
172 4319 0.509000
172 4518 0.509000
172 4974 0.509000
172 4977 0.509000
173 480 0.503000
173 1176 0.503000
173 1273 0.503000
173 1279 0.503000
173 1281 0.503000
173 1282 0.503000
173 1286 0.503000
173 1287 0.503000
173 1288 0.503000
173 1350 0.503000
173 2732 0.503000
173 3606 0.503000
173 3714 0.503000
173 3865 0.503000
173 3866 0.503000
173 4319 0.503000
173 4518 0.503000
173 4974 0.503000
173 4977 0.503000
174 2410 0.464000
174 2780 0.464000
174 3578 0.464000
175 2410 0.485000
175 2780 0.485000
175 3578 0.485000
176 471 0.177500
176 812 0.177500
176 1351 0.177500
176 1599 0.304000
176 1903 0.304000
176 2296 0.177500
176 3076 0.177500
176 3302 0.177500
176 3773 0.177500
176 5059 0.177500
176 5060 0.177500
176 5252 0.177500
177 581 0.200000
177 3374 0.575000
178 2410 0.449000
178 2780 0.449000
178 3374 0.575000
178 3578 0.449000
179 3374 0.611000
179 5733 0.200000
180 3374 0.575000
181 3374 0.500000
182 2410 0.458000
182 2780 0.458000
182 3325 0.554000
182 3374 0.575000
182 3578 0.458000
183 2410 0.512000
183 2780 0.512000
183 3578 0.512000
184 2410 0.473000
184 2780 0.473000
184 3325 0.557000
184 3578 0.473000
185 3325 0.548000
186 6333 0.170000
187 467 0.500000
187 683 0.167000
187 1272 0.500000
187 1274 0.500000
187 1280 0.500000
187 1281 0.500000
187 1286 0.500000
187 1287 0.500000
187 1288 0.500000
187 2663 0.170000
187 3006 0.500000
187 3021 0.500000
187 3044 0.500000
187 3572 0.500000
187 3964 0.170000
187 5041 0.500000
187 5782 0.500000
187 6321 0.170000
188 3374 0.638000
189 2178 0.176000
189 5573 0.173000
190 465 0.200000
190 2051 0.200000
190 3198 0.200000
190 5277 0.200000
190 5357 0.200000
190 5567 0.200000
190 5752 0.200000
191 3374 0.500000
192 2410 0.446000
192 2780 0.446000
192 3578 0.446000
193 696 0.164000
193 1599 0.200000
193 3374 0.575000
194 434 0.200000
194 1940 0.200000
194 2923 0.200000
194 3723 0.200000
194 4168 0.200000
194 5492 0.200000
195 467 0.500000
195 1272 0.500000
195 1274 0.500000
195 1280 0.500000
195 1281 0.500000
195 1286 0.500000
195 1287 0.500000
195 1288 0.500000
195 3006 0.500000
195 3021 0.500000
195 3044 0.500000
195 3572 0.500000
195 5041 0.500000
195 5782 0.500000
196 2410 0.458000
196 2780 0.458000
196 3578 0.458000
197 2431 0.167000
197 2743 0.200000
197 4558 0.173000
198 2410 0.599000
198 2780 0.815000
198 3374 0.500000
198 3578 0.599000
199 786 0.164000
199 2258 0.170000
199 4558 0.167000
199 5886 0.167000
199 5913 0.173000
200 940 0.200000
201 1404 0.179000
201 2218 0.200000
201 2410 0.452000
201 2780 0.452000
201 3253 0.200000
201 3578 0.452000
201 5451 0.173000
202 2410 0.527000
202 2780 0.815000
202 3578 0.527000
203 972 0.179000
203 1833 0.176000
204 5571 0.200000
205 299 0.200000
205 4075 0.200000
206 3374 0.611000
207 480 0.506000
207 1176 0.506000
207 1273 0.506000
207 1279 0.506000
207 1281 0.506000
207 1282 0.506000
207 1286 0.506000
207 1287 0.506000
207 1288 0.506000
207 1350 0.506000
207 2732 0.506000
207 3606 0.506000
207 3714 0.506000
207 3865 0.506000
207 3866 0.506000
207 4319 0.506000
207 4518 0.506000
207 4974 0.506000
207 4977 0.506000
208 2410 0.452000
208 2780 0.452000
208 3578 0.452000
209 271 0.170000
209 2431 0.167000
209 2907 0.155000
209 3104 0.164000
209 3169 0.164000
209 4695 0.200000
209 4812 0.161000
209 4813 0.167000
209 5438 0.167000
209 5913 0.173000
210 2410 0.440000
210 2780 0.440000
210 3578 0.440000
211 426 0.176000
212 2410 0.443000
212 2780 0.443000
212 3578 0.443000
213 3618 0.200000
213 4468 0.200000
213 4670 0.200000
213 5310 0.200000
214 2410 0.443000
214 2780 0.443000
214 3325 0.557000
214 3578 0.443000
215 3030 0.170000
215 4860 0.167000
215 5019 0.182000
216 2410 0.458000
216 2780 0.458000
216 3578 0.458000
217 4932 0.170000
218 3374 0.500000
219 728 0.200000
220 688 0.200000
220 3374 0.611000
220 4749 0.200000
221 3374 0.500000
222 1047 0.200000
222 1070 0.167000
222 3083 0.173000
222 3624 0.167000
222 3942 0.200000
222 6188 0.167000
223 2373 0.173000
223 2550 0.200000
223 4087 0.200000
224 2886 0.200000
224 3180 0.197000
224 3466 0.200000
224 5152 0.179000
224 5630 0.182000
225 231 0.170000
225 1096 0.176000
226 2860 0.170000
226 2908 0.170000
226 4446 0.173000
226 4866 0.173000
226 5378 0.200000
227 960 0.167000
227 1226 0.170000
227 1655 0.167000
227 1789 0.167000
227 2027 0.167000
227 4924 0.176000
227 5130 0.200000
228 1655 0.167000
228 2879 0.167000
228 4365 0.164000
229 3887 0.173000
229 4005 0.173000
229 5446 0.173000
230 2959 0.200000
230 4917 0.155000
230 5492 0.200000
231 516 0.161000
231 1066 0.161000
231 1917 0.170000
231 2410 0.458000
231 2780 0.458000
231 3325 0.476000
231 3392 0.158000
231 3578 0.458000
231 3723 0.167000
232 3374 0.611000
232 3890 0.167000
233 636 0.200000
233 1645 0.200000
233 1747 0.200000
233 1814 0.200000
233 2997 0.200000
233 4261 0.200000
234 3374 0.575000
235 5966 0.167000
236 4333 0.167000
237 3968 0.200000
238 3610 0.200000
239 2410 0.467000
239 2780 0.467000
239 3578 0.467000
240 1260 0.200000
241 4110 0.170000
242 2037 0.200000
242 2067 0.200000
242 2431 0.158000
242 2905 0.155000
242 4276 0.164000
242 4600 0.200000
242 4634 0.164000
242 5127 0.200000
242 5355 0.200000
242 5506 0.158000
242 6092 0.200000
243 3374 0.638000
244 4079 0.200000
245 3325 0.554000
246 2410 0.440000
246 2780 0.440000
246 3578 0.440000
247 3613 0.200000
248 3374 0.575000
249 2059 0.173000
249 2449 0.173000
250 453 0.177500
250 1722 0.177500
250 3165 0.177500
250 3325 0.177500
250 3487 0.177500
250 4320 0.177500
250 5638 0.177500
251 3374 0.575000
252 368 0.560000
253 3374 0.500000
254 480 0.506000
254 694 0.200000
254 811 0.161000
254 867 0.164000
254 1176 0.506000
254 1273 0.506000
254 1279 0.506000
254 1281 0.506000
254 1282 0.506000
254 1286 0.506000
254 1287 0.506000
254 1288 0.506000
254 1350 0.506000
254 1443 0.158000
254 1990 0.164000
254 2043 0.167000
254 2067 0.161000
254 2534 0.170000
254 2732 0.506000
254 3061 0.158000
254 3374 0.629000
254 3606 0.506000
254 3714 0.506000
254 3865 0.506000
254 3866 0.506000
254 4319 0.506000
254 4518 0.506000
254 4974 0.506000
254 4977 0.506000
254 5688 0.161000
254 5953 0.161000
254 6080 0.167000
254 6168 0.167000
254 6343 0.167000
255 2410 0.440000
255 2780 0.440000
255 3374 0.638000
255 3578 0.440000
257 3374 0.500000
257 3859 0.167000
258 3374 0.500000
259 2410 0.458000
259 2780 0.458000
259 3578 0.458000
260 3374 0.500000
261 3374 0.500000
262 960 0.164000
263 3648 0.170000
264 276 0.155000
264 1101 0.200000
264 4802 0.200000
265 3442 0.200000
266 3374 0.575000
267 3374 0.575000
268 565 0.200000
268 1995 0.200000
268 2858 0.200000
268 4699 0.200000
269 715 0.177500
269 722 0.177500
269 2410 0.440000
269 2625 0.177500
269 2780 0.440000
269 3026 0.177500
269 3035 0.177500
269 3578 0.440000
269 5958 0.177500
269 5959 0.560000
270 2410 0.446000
270 2780 0.446000
270 3578 0.446000
271 694 0.176000
271 3221 0.200000
271 5344 0.173000
271 6104 0.200000
272 402 0.167000
272 1107 0.167000
272 2410 0.440000
272 2780 0.440000
272 2908 0.167000
272 3076 0.155000
272 3578 0.440000
272 4550 0.161000
272 4668 0.200000
273 3773 0.177500
274 5275 0.212000
274 5866 0.197000
275 4879 0.200000
276 322 0.200000
276 389 0.170000
276 429 0.200000
276 1370 0.167000
276 1653 0.200000
276 1986 0.200000
276 2216 0.170000
276 2534 0.200000
276 3043 0.200000
276 3416 0.200000
276 3616 0.170000
276 4295 0.200000
276 4482 0.167000
277 3221 0.176000
277 3579 0.173000
277 4385 0.170000
278 1974 0.167000
278 3876 0.200000
279 1085 0.177500
279 1599 0.177500
280 3077 0.203000
280 3404 0.170000
280 3663 0.200000
280 5070 0.188000
281 2410 0.449000
281 2780 0.449000
281 3578 0.449000
282 873 0.170000
282 1118 0.167000
282 2535 0.161000
282 2873 0.170000
282 3273 0.164000
282 3616 0.152000
282 4890 0.167000
282 5113 0.152000
283 2410 0.440000
283 2780 0.440000
283 3578 0.440000
284 3374 0.575000
285 1158 0.161000
285 1599 0.200000
285 1773 0.200000
285 5132 0.200000
285 5578 0.170000
286 2873 0.200000
286 3989 0.203000
287 2410 0.443000
287 2780 0.443000
287 3374 0.638000
287 3578 0.443000
288 3325 0.554000
289 5490 0.185000
290 447 0.179000
290 5535 0.179000
291 5638 0.855000
292 3325 0.539000
293 3374 0.575000
294 1650 0.167000
294 3025 0.155000
294 4236 0.173000
294 5526 0.200000
295 3374 0.575000
296 1204 0.170000
296 1766 0.560000
296 2385 0.200000
296 3388 0.200000
296 4194 0.200000
296 4879 0.167000
296 5169 0.200000
296 5725 0.188000
297 478 0.200000
297 526 0.170000
297 1864 0.200000
297 2410 0.467000
297 2780 0.467000
297 3578 0.467000
297 5390 0.200000
298 6118 0.200000
299 4501 0.200000
299 5726 0.200000
300 2410 0.530000
300 2780 0.530000
300 3578 0.530000
301 5123 0.200000
301 6297 0.200000
302 3854 0.200000
303 2037 0.200000
303 2681 0.161000
304 2410 0.440000
304 2780 0.440000
304 3578 0.440000
305 1770 0.170000
307 2410 0.449000
307 2780 0.449000
307 3578 0.449000
308 3325 0.527000
308 3374 0.575000
309 1920 0.170000
309 3660 0.200000
310 2410 0.440000
310 2780 0.440000
310 3578 0.440000
311 1584 0.200000
312 1751 0.176000
312 3043 0.200000
312 6104 0.200000
313 1539 0.200000
314 374 0.200000
314 1833 0.200000
314 3500 0.173000
314 4238 0.179000
314 4453 0.200000
315 5131 0.200000
316 2410 0.440000
316 2780 0.440000
316 3578 0.440000
317 1041 0.200000
317 1380 0.200000
317 4076 0.200000
317 4268 0.200000
317 4673 0.200000
317 4874 0.200000
318 1527 0.200000
318 2743 0.176000
318 4231 0.200000
318 4372 0.200000
318 5008 0.173000
318 5835 0.200000
319 2410 0.560000
319 2780 0.560000
319 3578 0.560000
320 2410 0.536000
320 2780 0.536000
320 3325 0.548000
320 3578 0.536000
321 2410 0.449000
321 2780 0.449000
321 3298 0.200000
321 3325 0.548000
321 3578 0.449000
322 330 0.200000
322 572 0.167000
322 1111 0.200000
322 1385 0.200000
322 1942 0.164000
322 1956 0.170000
322 2037 0.200000
322 2907 0.161000
322 3397 0.158000
322 3469 0.200000
322 3892 0.200000
322 3958 0.167000
322 4026 0.173000
322 4109 0.200000
322 4237 0.200000
322 4274 0.167000
322 4278 0.173000
322 4400 0.161000
322 4695 0.170000
322 4960 0.167000
322 5636 0.200000
322 6104 0.200000
323 2410 0.449000
323 2780 0.449000
323 3578 0.449000
324 2195 0.200000
325 547 0.200000
326 3737 0.182000
327 461 0.161000
327 3757 0.200000
328 2410 0.485000
328 2780 0.485000
328 3578 0.485000
329 3374 0.500000
330 1052 0.200000
330 1653 0.200000
330 3257 0.200000
330 3892 0.200000
330 4114 0.173000
330 4210 0.200000
330 4368 0.179000
330 4558 0.200000
330 4702 0.164000
330 5297 0.170000
331 2825 0.200000
331 3325 0.440000
332 2410 0.446000
332 2780 0.446000
332 3578 0.446000
333 2410 0.467000
333 2780 0.467000
333 3578 0.467000
334 2410 0.476000
334 2780 0.476000
334 3578 0.476000
335 2410 0.449000
335 2780 0.449000
335 3578 0.449000
336 3374 0.575000
337 2410 0.452000
337 2780 0.452000
337 3578 0.452000
338 1956 0.200000
338 2638 0.200000
338 2776 0.200000
338 3061 0.158000
338 3374 0.629000
338 3835 0.200000
339 529 0.197000
339 3374 0.629000
339 4453 0.200000
340 6106 0.200000
341 445 0.200000
341 2128 0.200000
342 2410 0.452000
342 2780 0.452000
342 3578 0.452000
343 1654 0.200000
343 1886 0.200000
344 5788 0.173000
345 1494 0.200000
345 1527 0.200000
345 2137 0.167000
345 2410 0.446000
345 2780 0.446000
345 2815 0.200000
345 3578 0.446000
345 4010 0.200000
345 4233 0.200000
345 4377 0.200000
345 4489 0.200000
345 4564 0.200000
345 4751 0.200000
345 4806 0.200000
345 4837 0.161000
346 2410 0.488000
346 2780 0.488000
346 3578 0.488000
347 849 0.500000
347 1057 0.500000
347 1329 0.500000
347 3466 0.200000
347 4707 0.500000
347 5001 0.500000
347 5002 0.500000
347 5003 0.500000
347 5806 0.500000
348 3235 0.200000
348 4277 0.177500
348 4289 0.177500
348 5062 0.430500
349 790 0.200000
349 867 0.200000
349 2710 0.200000
349 3043 0.200000
349 3079 0.200000
349 3080 0.200000
349 3837 0.200000
349 4527 0.200000
349 5379 0.200000
349 5630 0.200000
349 5634 0.200000
350 2410 0.455000
350 2780 0.455000
350 3374 0.647000
350 3388 0.173000
350 3578 0.455000
351 3374 0.575000
352 869 0.170000
352 930 0.182000
352 1425 0.167000
352 1829 0.167000
352 1974 0.170000
352 2886 0.173000
352 3078 0.179000
352 3180 0.188000
352 3319 0.164000
352 3322 0.167000
352 3388 0.167000
352 3773 0.170000
352 4067 0.167000
352 4086 0.176000
352 4414 0.191000
352 4527 0.173000
352 4528 0.430500
352 4890 0.170000
352 5067 0.177500
352 5069 0.177500
352 5217 0.170000
352 5634 0.170000
352 6007 0.170000
353 3325 0.548000
353 3596 0.200000
353 4896 0.200000
354 480 0.524000
354 1176 0.524000
354 1273 0.524000
354 1279 0.524000
354 1281 0.524000
354 1282 0.524000
354 1286 0.524000
354 1287 0.524000
354 1288 0.524000
354 1350 0.524000
354 2732 0.524000
354 3606 0.524000
354 3714 0.524000
354 3865 0.524000
354 3866 0.524000
354 4319 0.524000
354 4518 0.524000
354 4974 0.524000
354 4977 0.524000
355 5361 0.200000
356 3374 0.575000
357 3374 0.611000
358 2410 0.467000
358 2780 0.467000
358 3578 0.467000
359 689 0.185000
359 3014 0.200000
359 3891 0.200000
359 5389 0.173000
359 6135 0.170000
360 2518 0.200000
360 3374 0.575000
360 4300 0.200000
360 4368 0.200000
361 2410 0.467000
361 2780 0.467000
361 3578 0.467000
362 3374 0.575000
362 4241 0.200000
363 486 0.177500
363 715 0.177500
363 1393 0.176000
363 1467 0.155000
363 2410 0.446000
363 2592 0.164000
363 2780 0.446000
363 3003 0.177500
363 3172 0.161000
363 3302 0.177500
363 3374 0.575000
363 3578 0.446000
363 5821 0.170000
363 5835 0.167000
364 1663 0.200000
364 3374 0.500000
365 3374 0.629000
366 3374 0.575000
367 2410 0.452000
367 2780 0.452000
367 3578 0.452000
368 408 0.560000
368 494 0.542000
368 529 0.702344
368 530 0.526125
368 882 0.177500
368 889 0.548000
368 892 0.542000
368 895 0.548000
368 955 0.548000
368 984 0.398258
368 985 0.273125
368 1490 0.524000
368 1599 0.542000
368 1713 0.557000
368 2209 0.548000
368 2314 0.533000
368 2333 0.545000
368 2446 0.304000
368 2481 0.548000
368 2484 0.557000
368 2488 0.557000
368 2692 0.530000
368 3029 0.557000
368 3092 0.539000
368 3212 0.343344
368 3284 0.557000
368 3302 0.554000
368 3325 0.273125
368 3374 0.629000
368 3500 0.551000
368 3514 0.177500
368 3773 0.850000
368 3777 0.560000
368 3958 0.273125
368 4060 0.545000
368 4080 0.557000
368 4082 0.554000
368 4085 0.545000
368 4093 0.536000
368 4098 0.557000
368 4149 0.557000
368 4222 0.273125
368 4314 0.177500
368 4404 0.539000
368 4405 0.430500
368 4406 0.539000
368 4416 0.542000
368 4490 0.557000
368 4510 0.560000
368 4643 0.545000
368 4707 0.530000
368 4869 0.530000
368 5224 0.536000
368 5479 0.177500
368 5584 0.539000
368 5638 0.750000
368 5902 0.548000
368 5917 0.548000
368 6045 0.542000
368 6073 0.554000
368 6074 0.177500
368 6115 0.521000
369 3072 0.200000
369 3374 0.575000
